Run,AvgSpotLen,Bases,BioProject,BioSample,Experiment,Instrument,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,SRA Study,ArrayExpress-SPECIES
ERR271654,200,4314438000,PRJEB1254,SAMEA1877421,ERX245881,Illumina HiSeq 2000,6526422,PAIRED,RANDOM,GENOMIC,Nimbochromis livingstonii,ILLUMINA,ERP002088,Nimbochromis livingstoni
ERR271658,200,4901767800,PRJEB1254,SAMEA1877476,ERX245885,Illumina HiSeq 2000,6526470,PAIRED,RANDOM,GENOMIC,Nimbochromis polystigma,ILLUMINA,ERP002088,Nimbochromis polystigma
ERR271660,200,6909021000,PRJEB1254,SAMEA1877480,ERX245887,Illumina HiSeq 2000,6526398,PAIRED,RANDOM,GENOMIC,Placidochromis milomo,ILLUMINA,ERP002088,Placidochromis milomo
ERR271662,200,4301437400,PRJEB1254,SAMEA1877421,ERX245889,Illumina HiSeq 2000,6526422,PAIRED,RANDOM,GENOMIC,Nimbochromis livingstonii,ILLUMINA,ERP002088,Nimbochromis livingstoni
ERR271663,200,4934062200,PRJEB1254,SAMEA1877499,ERX245890,Illumina HiSeq 2000,6526434,PAIRED,RANDOM,GENOMIC,Lethrinops lethrinus,ILLUMINA,ERP002088,Lethrinops lethrinus
ERR271664,200,5084112600,PRJEB1254,SAMEA1877451,ERX245891,Illumina HiSeq 2000,6526446,PAIRED,RANDOM,GENOMIC,Placidochromis johnstoni,ILLUMINA,ERP002088,Placidochromis johnstoni
ERR271666,200,4886943200,PRJEB1254,SAMEA1877476,ERX245893,Illumina HiSeq 2000,6526470,PAIRED,RANDOM,GENOMIC,Nimbochromis polystigma,ILLUMINA,ERP002088,Nimbochromis polystigma
ERR271673,200,6128019800,PRJEB1254,SAMEA1877455,ERX245900,Illumina HiSeq 2000,6526459,PAIRED,RANDOM,GENOMIC,Lethrinops auritus,ILLUMINA,ERP002088,Lethrinops auritus
ERR271674,200,5061767200,PRJEB1254,SAMEA1877484,ERX245901,Illumina HiSeq 2000,6526471,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP002088,Lethrinops gossei
ERR271679,200,3261342200,PRJEB1254,SAMEA1877417,ERX245906,Illumina HiSeq 2000,6526435,PAIRED,RANDOM,GENOMIC,Lethrinops albus,ILLUMINA,ERP002088,Lethrinops albus
ERR271680,200,5256372800,PRJEB1254,SAMEA1877503,ERX245907,Illumina HiSeq 2000,6526447,PAIRED,RANDOM,GENOMIC,Otopharynx,ILLUMINA,ERP002088,Otopharynx tetrastigma
ERR271682,200,5103854800,PRJEB1254,SAMEA1877484,ERX245909,Illumina HiSeq 2000,6526471,PAIRED,RANDOM,GENOMIC,Lethrinops gossei,ILLUMINA,ERP002088,Lethrinops gossei
ERR715476,250,5478223000,PRJEB1254,SAMEA2661264,ERX659398,Illumina HiSeq 2000,11649617,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP002088,Fossorochromis rostratus
ERR715477,250,5442364000,PRJEB1254,SAMEA2661267,ERX659399,Illumina HiSeq 2000,11649629,PAIRED,RANDOM,GENOMIC,Labeotropheus trewavasae,ILLUMINA,ERP002088,Labeotropheus trewavasae (scrapermouth mbuna)
ERR715478,250,5609265250,PRJEB1254,SAMEA2661279,ERX659400,Illumina HiSeq 2000,11649546,PAIRED,RANDOM,GENOMIC,Placidochromis,ILLUMINA,ERP002088,Placidochromis longimanus
ERR715479,250,5469767500,PRJEB1254,SAMEA2661280,ERX659401,Illumina HiSeq 2000,11649558,PAIRED,RANDOM,GENOMIC,Placidochromis,ILLUMINA,ERP002088,Placidochromis longimanus
ERR715480,250,5441089000,PRJEB1254,SAMEA2661281,ERX659402,Illumina HiSeq 2000,11649570,PAIRED,RANDOM,GENOMIC,Placidochromis,ILLUMINA,ERP002088,Placidochromis longimanus
ERR715481,250,5422203500,PRJEB1254,SAMEA2661282,ERX659403,Illumina HiSeq 2000,11649582,PAIRED,RANDOM,GENOMIC,Placidochromis,ILLUMINA,ERP002088,Placidochromis longimanus
ERR715482,250,5427776750,PRJEB1254,SAMEA2661283,ERX659404,Illumina HiSeq 2000,11649594,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis (Lake Malombe dwarf)
ERR715483,250,5496239000,PRJEB1254,SAMEA2661285,ERX659405,Illumina HiSeq 2000,11649606,PAIRED,RANDOM,GENOMIC,Copadichromis virginalis,ILLUMINA,ERP002088,Copadichromis virginalis (Lake Malombe dwarf)
ERR715484,250,5369953750,PRJEB1254,SAMEA2661287,ERX659406,Illumina HiSeq 2000,11649618,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR715485,250,5278498500,PRJEB1254,SAMEA2661288,ERX659407,Illumina HiSeq 2000,11649630,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR715486,250,5658274750,PRJEB1254,SAMEA2661289,ERX659408,Illumina HiSeq 2000,11649547,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR715487,250,5375825500,PRJEB1254,SAMEA2661290,ERX659409,Illumina HiSeq 2000,11649559,PAIRED,RANDOM,GENOMIC,Placidochromis cf. subocularis MRI-2005,ILLUMINA,ERP002088,Placidochromis subocularis
ERR715488,250,16814261750,PRJEB1254,SAMEA2661220,ERX659410,Illumina HiSeq 2000,11649571,PAIRED,RANDOM,GENOMIC,Otopharynx speciosus,ILLUMINA,ERP002088,Otopharynx speciosus
ERR715489,250,15969867500,PRJEB1254,SAMEA2661221,ERX659411,Illumina HiSeq 2000,11649583,PAIRED,RANDOM,GENOMIC,Otopharynx speciosus,ILLUMINA,ERP002088,Otopharynx speciosus
ERR715490,250,15271314500,PRJEB1254,SAMEA2661222,ERX659412,Illumina HiSeq 2000,11649595,PAIRED,RANDOM,GENOMIC,Copadichromis trimaculatus,ILLUMINA,ERP002088,Copadichromis trimaculatus
ERR715491,250,16184682500,PRJEB1254,SAMEA2661227,ERX659413,Illumina HiSeq 2000,11649607,PAIRED,RANDOM,GENOMIC,Chilotilapia rhoadesii,ILLUMINA,ERP002088,Chilotilapia rhoadesii
ERR715492,250,15983390250,PRJEB1254,SAMEA2661230,ERX659414,Illumina HiSeq 2000,11649619,PAIRED,RANDOM,GENOMIC,Ctenopharynx intermedius,ILLUMINA,ERP002088,Ctenopharynx intermedius
ERR715493,250,17141900000,PRJEB1254,SAMEA2661237,ERX659415,Illumina HiSeq 2000,11649631,PAIRED,RANDOM,GENOMIC,Champsochromis,ILLUMINA,ERP002088,Champsochromis caeruelus
ERR715494,250,17346951750,PRJEB1254,SAMEA2661238,ERX659416,Illumina HiSeq 2000,11649548,PAIRED,RANDOM,GENOMIC,Champsochromis,ILLUMINA,ERP002088,Champsochromis caeruelus
ERR715495,250,17134246000,PRJEB1254,SAMEA2661239,ERX659417,Illumina HiSeq 2000,11649560,PAIRED,RANDOM,GENOMIC,Buccochromis nototaenia,ILLUMINA,ERP002088,Buccochromis nototaenia
ERR715496,250,17108459750,PRJEB1254,SAMEA2661240,ERX659418,Illumina HiSeq 2000,11649572,PAIRED,RANDOM,GENOMIC,Eclectochromis ornatus,ILLUMINA,ERP002088,Protomelas ornatus
ERR715497,250,16273299000,PRJEB1254,SAMEA2661241,ERX659419,Illumina HiSeq 2000,11649584,PAIRED,RANDOM,GENOMIC,Eclectochromis ornatus,ILLUMINA,ERP002088,Protomelas ornatus
ERR715498,250,16820123000,PRJEB1254,SAMEA2661242,ERX659420,Illumina HiSeq 2000,11649596,PAIRED,RANDOM,GENOMIC,Ctenopharynx,ILLUMINA,ERP002088,Ctenopharynx nitidus
ERR715499,250,17437395500,PRJEB1254,SAMEA2661247,ERX659421,Illumina HiSeq 2000,11649608,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'gold',ILLUMINA,ERP002088,Aulonocara gold
ERR715500,250,17343318750,PRJEB1254,SAMEA2661248,ERX659422,Illumina HiSeq 2000,11649620,PAIRED,RANDOM,GENOMIC,Aulonocara,ILLUMINA,ERP002088,Aulonocara blue chilumba
ERR715501,250,18366448750,PRJEB1254,SAMEA2661249,ERX659423,Illumina HiSeq 2000,11649632,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia rujewa
ERR715502,250,17562038250,PRJEB1254,SAMEA2661251,ERX659424,Illumina HiSeq 2000,11649549,PAIRED,RANDOM,GENOMIC,Dimidiochromis compressiceps,ILLUMINA,ERP002088,Dimidiochromis compressiceps (Malawi eyebiter)
ERR715503,250,17643748250,PRJEB1254,SAMEA2661252,ERX659425,Illumina HiSeq 2000,11649561,PAIRED,RANDOM,GENOMIC,Diplotaxodon cf. macrops 'black dorsal',ILLUMINA,ERP002088,Diplotaxodon macrops black dorsal
ERR715504,250,15480941250,PRJEB1254,SAMEA2661253,ERX659426,Illumina HiSeq 2000,11649573,PAIRED,RANDOM,GENOMIC,Cynotilapia afra,ILLUMINA,ERP002088,Cynotilapia afra
ERR715505,250,16317027500,PRJEB1254,SAMEA2661254,ERX659427,Illumina HiSeq 2000,11649585,PAIRED,RANDOM,GENOMIC,Copadichromis borleyi,ILLUMINA,ERP002088,Copadichromis borleyi
ERR715506,250,15905257250,PRJEB1254,SAMEA2661255,ERX659428,Illumina HiSeq 2000,11649597,PAIRED,RANDOM,GENOMIC,Aulonocara sp. 'yellow',ILLUMINA,ERP002088,Aulonocara yellow
ERR715507,250,15605501750,PRJEB1254,SAMEA2661256,ERX659429,Illumina HiSeq 2000,11649609,PAIRED,RANDOM,GENOMIC,Aulonocara,ILLUMINA,ERP002088,Aulonocara minutus
ERR715508,250,15839769500,PRJEB1254,SAMEA2661257,ERX659430,Illumina HiSeq 2000,11649621,PAIRED,RANDOM,GENOMIC,Cynotilapia,ILLUMINA,ERP002088,Cynotilapia axelrodi
ERR715509,250,17023963500,PRJEB1254,SAMEA2661258,ERX659431,Illumina HiSeq 2000,11649633,PAIRED,RANDOM,GENOMIC,Alticorpus,ILLUMINA,ERP002088,Alticorpus peterdaviesi
ERR715510,250,16219305500,PRJEB1254,SAMEA2661259,ERX659432,Illumina HiSeq 2000,11649550,PAIRED,RANDOM,GENOMIC,Cyathochromis obliquidens,ILLUMINA,ERP002088,Cyathochromis obliquidens
ERR715511,250,16613267750,PRJEB1254,SAMEA2661260,ERX659433,Illumina HiSeq 2000,11649562,PAIRED,RANDOM,GENOMIC,Diplotaxodon limnothrissa,ILLUMINA,ERP002088,Diplotaxodon limnothrissa
ERR715512,250,16434598000,PRJEB1254,SAMEA2661261,ERX659434,Illumina HiSeq 2000,11649574,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP002088,Fossorochromis rostratus
ERR715513,250,15715114000,PRJEB1254,SAMEA2661262,ERX659435,Illumina HiSeq 2000,11649586,PAIRED,RANDOM,GENOMIC,Genyochromis mento,ILLUMINA,ERP002088,Genyochromis mento
ERR715514,250,17152664500,PRJEB1254,SAMEA2661265,ERX659436,Illumina HiSeq 2000,11649598,PAIRED,RANDOM,GENOMIC,Protomelas spilopterus,ILLUMINA,ERP002088,Hemitaenichromis spilopterus
ERR715515,250,16754947250,PRJEB1254,SAMEA2661266,ERX659437,Illumina HiSeq 2000,11649610,PAIRED,RANDOM,GENOMIC,Iodotropheus sprengerae,ILLUMINA,ERP002088,Iodotropheus sprengerae
ERR715516,250,15712597750,PRJEB1254,SAMEA2661268,ERX659438,Illumina HiSeq 2000,11649622,PAIRED,RANDOM,GENOMIC,Fossorochromis rostratus,ILLUMINA,ERP002088,Fossorochromis rostratus
ERR715517,250,17989724500,PRJEB1254,SAMEA2661269,ERX659439,Illumina HiSeq 2000,11649634,PAIRED,RANDOM,GENOMIC,Diplotaxodon macrops,ILLUMINA,ERP002088,Diplotaxodon macrops
ERR715518,250,15371900500,PRJEB1254,SAMEA2661270,ERX659440,Illumina HiSeq 2000,11649551,PAIRED,RANDOM,GENOMIC,Hemitilapia oxyrhynchus,ILLUMINA,ERP002088,Hemitilapia oxyrhynchus
ERR715519,250,14659316250,PRJEB1254,SAMEA2661272,ERX659441,Illumina HiSeq 2000,11649563,PAIRED,RANDOM,GENOMIC,Tropheops tropheops,ILLUMINA,ERP002088,Tropheops tropheops (=orange chest)
ERR715520,250,15500270250,PRJEB1254,SAMEA2661273,ERX659442,Illumina HiSeq 2000,11649575,PAIRED,RANDOM,GENOMIC,Serranochromis robustus,ILLUMINA,ERP002088,Serranochromis robustus
ERR715521,250,14951002750,PRJEB1254,SAMEA2661275,ERX659443,Illumina HiSeq 2000,11649587,PAIRED,RANDOM,GENOMIC,Petrotilapia genalutea,ILLUMINA,ERP002088,Petrotilapia genalutea
ERR715522,250,16219846000,PRJEB1254,SAMEA2661276,ERX659444,Illumina HiSeq 2000,11649599,PAIRED,RANDOM,GENOMIC,Mylochromis lateristriga,ILLUMINA,ERP002088,Mylochromis lateristriga
ERR715523,250,15669174000,PRJEB1254,SAMEA2661277,ERX659445,Illumina HiSeq 2000,11649611,PAIRED,RANDOM,GENOMIC,Dimidiochromis strigatus,ILLUMINA,ERP002088,Dimidiochromis strigatus
ERR715524,250,15481785750,PRJEB1254,SAMEA2661278,ERX659446,Illumina HiSeq 2000,11649623,PAIRED,RANDOM,GENOMIC,Placidochromis,ILLUMINA,ERP002088,Placidochromis longimanus
ERR715525,250,14816159250,PRJEB1254,SAMEA2661291,ERX659447,Illumina HiSeq 2000,11649635,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715526,250,14304668750,PRJEB1254,SAMEA2661292,ERX659448,Illumina HiSeq 2000,11649552,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR715527,250,13768619750,PRJEB1254,SAMEA2661293,ERX659449,Illumina HiSeq 2000,11649564,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715528,250,14629722250,PRJEB1254,SAMEA2661294,ERX659450,Illumina HiSeq 2000,11649576,PAIRED,RANDOM,GENOMIC,Aulonocara stuartgranti,ILLUMINA,ERP002088,Aulonocara stuartgranti
ERR715529,250,15685853000,PRJEB1254,SAMEA2661295,ERX659451,Illumina HiSeq 2000,11649588,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715530,250,14959624750,PRJEB1254,SAMEA2661381,ERX659452,Illumina HiSeq 2000,11649600,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715531,250,15623667250,PRJEB1254,SAMEA2661382,ERX659453,Illumina HiSeq 2000,11649612,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715532,250,17731566750,PRJEB1254,SAMEA2661383,ERX659454,Illumina HiSeq 2000,11649624,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715533,250,19410978250,PRJEB1254,SAMEA2661384,ERX659455,Illumina HiSeq 2000,11649636,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715534,250,17273522500,PRJEB1254,SAMEA2661385,ERX659456,Illumina HiSeq 2000,11649553,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715535,250,19462990500,PRJEB1254,SAMEA2661386,ERX659457,Illumina HiSeq 2000,11649565,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715536,250,18419074500,PRJEB1254,SAMEA2661387,ERX659458,Illumina HiSeq 2000,11649577,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715537,250,17964964000,PRJEB1254,SAMEA2661388,ERX659459,Illumina HiSeq 2000,11649589,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715538,250,20616371750,PRJEB1254,SAMEA2661389,ERX659460,Illumina HiSeq 2000,11649601,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715539,250,19724657750,PRJEB1254,SAMEA2661390,ERX659461,Illumina HiSeq 2000,11649613,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715540,250,21441422500,PRJEB1254,SAMEA2661391,ERX659462,Illumina HiSeq 2000,11649625,PAIRED,RANDOM,GENOMIC,Astatotilapia calliptera,ILLUMINA,ERP002088,Astatotilapia calliptera
ERR715541,250,59693088500,PRJEB1254,SAMEA2661296,ERX659463,Illumina HiSeq 2000,11649637,PAIRED,RANDOM,GENOMIC,Andinoacara coeruleopunctatus,ILLUMINA,ERP002088,Andinoacara coeruleopunctatus
ERR730964,250,7568746250,PRJEB1254,SAMEA2661297,ERX674910,Illumina HiSeq 2000,11657528,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730965,250,6891367500,PRJEB1254,SAMEA2661298,ERX674911,Illumina HiSeq 2000,11657540,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730966,250,6971321750,PRJEB1254,SAMEA2661299,ERX674912,Illumina HiSeq 2000,11657552,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730967,250,6838102250,PRJEB1254,SAMEA2661300,ERX674913,Illumina HiSeq 2000,11657564,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730968,250,7070691000,PRJEB1254,SAMEA2661301,ERX674914,Illumina HiSeq 2000,11657576,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730969,250,7885703250,PRJEB1254,SAMEA2661303,ERX674915,Illumina HiSeq 2000,11657600,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730970,250,8742525000,PRJEB1254,SAMEA2661304,ERX674916,Illumina HiSeq 2000,11657612,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730971,250,7112811000,PRJEB1254,SAMEA2661306,ERX674917,Illumina HiSeq 2000,11657529,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730972,250,6952000500,PRJEB1254,SAMEA2661307,ERX674918,Illumina HiSeq 2000,11657541,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730973,250,7068163000,PRJEB1254,SAMEA2661308,ERX674919,Illumina HiSeq 2000,11657553,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730974,250,6827470500,PRJEB1254,SAMEA2661309,ERX674920,Illumina HiSeq 2000,11657565,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730975,250,5568773500,PRJEB1254,SAMEA2661310,ERX674921,Illumina HiSeq 2000,11657577,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730976,250,5607661500,PRJEB1254,SAMEA2661313,ERX674922,Illumina HiSeq 2000,11657601,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730977,250,6045623250,PRJEB1254,SAMEA2661316,ERX674923,Illumina HiSeq 2000,11657613,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730978,250,5376521250,PRJEB1254,SAMEA2661318,ERX674924,Illumina HiSeq 2000,11657530,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730979,250,5255389750,PRJEB1254,SAMEA2661319,ERX674925,Illumina HiSeq 2000,11657542,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730980,250,5040232250,PRJEB1254,SAMEA2661320,ERX674926,Illumina HiSeq 2000,11657554,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730981,250,4949983250,PRJEB1254,SAMEA2661321,ERX674927,Illumina HiSeq 2000,11657566,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730982,250,5108806500,PRJEB1254,SAMEA2661322,ERX674928,Illumina HiSeq 2000,11657578,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730983,250,5355589500,PRJEB1254,SAMEA2661324,ERX674929,Illumina HiSeq 2000,11657602,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730984,250,5585022500,PRJEB1254,SAMEA2661325,ERX674930,Illumina HiSeq 2000,11657614,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730985,250,7339626750,PRJEB1254,SAMEA2661326,ERX674931,Illumina HiSeq 2000,11657531,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730986,250,6908776000,PRJEB1254,SAMEA2661327,ERX674932,Illumina HiSeq 2000,11657543,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730987,250,6644644500,PRJEB1254,SAMEA2661328,ERX674933,Illumina HiSeq 2000,11657555,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730988,250,6895196750,PRJEB1254,SAMEA2661330,ERX674934,Illumina HiSeq 2000,11657567,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730989,250,6986507750,PRJEB1254,SAMEA2661331,ERX674935,Illumina HiSeq 2000,11657579,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko littoral'
ERR730990,250,7029741750,PRJEB1254,SAMEA2661333,ERX674936,Illumina HiSeq 2000,11657603,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730991,250,8033288000,PRJEB1254,SAMEA2661334,ERX674937,Illumina HiSeq 2000,11657615,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730992,250,6511553500,PRJEB1254,SAMEA2661335,ERX674938,Illumina HiSeq 2000,11657532,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730993,250,6554755750,PRJEB1254,SAMEA2661336,ERX674939,Illumina HiSeq 2000,11657544,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730994,250,6535641750,PRJEB1254,SAMEA2661337,ERX674940,Illumina HiSeq 2000,11657556,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730995,250,7177714750,PRJEB1254,SAMEA2661338,ERX674941,Illumina HiSeq 2000,11657568,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730996,250,7208475500,PRJEB1254,SAMEA2661339,ERX674942,Illumina HiSeq 2000,11657580,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730997,250,7359422500,PRJEB1254,SAMEA2661341,ERX674943,Illumina HiSeq 2000,11657604,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730998,250,7882898750,PRJEB1254,SAMEA2661342,ERX674944,Illumina HiSeq 2000,11657616,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR730999,250,7349731500,PRJEB1254,SAMEA2661343,ERX674945,Illumina HiSeq 2000,11657533,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731000,250,6730047500,PRJEB1254,SAMEA2661344,ERX674946,Illumina HiSeq 2000,11657545,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731001,250,6689447000,PRJEB1254,SAMEA2661345,ERX674947,Illumina HiSeq 2000,11657557,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731002,250,7151178500,PRJEB1254,SAMEA2661346,ERX674948,Illumina HiSeq 2000,11657569,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731003,250,7447013500,PRJEB1254,SAMEA2661347,ERX674949,Illumina HiSeq 2000,11657581,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731004,250,7428773250,PRJEB1254,SAMEA2661349,ERX674950,Illumina HiSeq 2000,11657605,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731005,250,6319448250,PRJEB1254,SAMEA2661350,ERX674951,Illumina HiSeq 2000,11657617,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731006,250,7457991500,PRJEB1254,SAMEA2661351,ERX674952,Illumina HiSeq 2000,11657534,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731007,250,7016932500,PRJEB1254,SAMEA2661352,ERX674953,Illumina HiSeq 2000,11657546,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731008,250,7273763750,PRJEB1254,SAMEA2661353,ERX674954,Illumina HiSeq 2000,11657558,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731009,250,7911233250,PRJEB1254,SAMEA2661354,ERX674955,Illumina HiSeq 2000,11657570,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
ERR731010,250,7980424000,PRJEB1254,SAMEA2661355,ERX674956,Illumina HiSeq 2000,11657582,PAIRED,RANDOM,GENOMIC,Astatotilapia,ILLUMINA,ERP002088,Astatotilapia 'Massoko benthic'
