SampleID,RunID,ReadLength,TotalBases,ProjectID,Instrument,LibraryID,LibraryLayout,LibrarySource,Platform,FileLocations,Organism,Ecogroup,File,ProjectID_2
SAMEA2661400,ERR702238,250,6804426750,PRJEB1254,Illumina HiSeq 2000,11649713,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702238.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661402,ERR702239,250,6104680000,PRJEB1254,Illumina HiSeq 2000,11649642,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702239.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661404,ERR702241,250,6187696000,PRJEB1254,Illumina HiSeq 2000,11649666,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702241.unmapped_marked_adapters.bam,Astatotilapia 'Massoko small yellow',Riverine,,MalinskyData
SAMEA2661408,ERR702245,250,7475128750,PRJEB1254,Illumina HiSeq 2000,11649714,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702245.unmapped_marked_adapters.bam,Astatotilapia 'Massoko small yellow',Riverine,,MalinskyData
SAMEA2661409,ERR702246,250,7538367500,PRJEB1254,Illumina HiSeq 2000,11649726,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702246.unmapped_marked_adapters.bam,Astatotilapia 'Massoko small yellow',Riverine,,MalinskyData
SAMEA2661410,ERR702247,250,6336515500,PRJEB1254,Illumina HiSeq 2000,11649643,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702247.unmapped_marked_adapters.bam,Astatotilapia 'Massoko small yellow',Riverine,,MalinskyData
SAMEA2661414,ERR702251,250,7042652500,PRJEB1254,Illumina HiSeq 2000,11649691,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702251.unmapped_marked_adapters.bam,Astatotilapia 'Massoko small yellow',Riverine,,MalinskyData
SAMEA2661415,ERR702252,250,7894648250,PRJEB1254,Illumina HiSeq 2000,11649703,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702252.unmapped_marked_adapters.bam,Astatotilapia 'Itamba blue',Riverine,,MalinskyData
SAMEA2661418,ERR702254,250,6247090750,PRJEB1254,Illumina HiSeq 2000,11649644,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702254.unmapped_marked_adapters.bam,Astatotilapia 'Itamba blue',Riverine,,MalinskyData
SAMEA2661422,ERR702258,250,7113535000,PRJEB1254,Illumina HiSeq 2000,11649692,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702258.unmapped_marked_adapters.bam,Astatotilapia 'Itamba blue',Riverine,,MalinskyData
SAMEA2661424,ERR702260,250,7609358250,PRJEB1254,Illumina HiSeq 2000,11649716,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702260.unmapped_marked_adapters.bam,Astatotilapia 'Itamba blue',Riverine,,MalinskyData
SAMEA2661426,ERR702262,250,6415964500,PRJEB1254,Illumina HiSeq 2000,11649645,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702262.unmapped_marked_adapters.bam,Astatotilapia 'Itamba blue',Riverine,,MalinskyData
SAMEA2661429,ERR702265,250,6322818250,PRJEB1254,Illumina HiSeq 2000,11649681,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702265.unmapped_marked_adapters.bam,Astatotilapia 'Itamba blue',Riverine,,MalinskyData
SAMEA2661431,ERR702267,250,6391972000,PRJEB1254,Illumina HiSeq 2000,11649705,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702267.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661432,ERR702268,250,7049157250,PRJEB1254,Illumina HiSeq 2000,11649717,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702268.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661435,ERR702271,250,6118043000,PRJEB1254,Illumina HiSeq 2000,11649658,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702271.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661436,ERR702272,250,5910621500,PRJEB1254,Illumina HiSeq 2000,11649670,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702272.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661437,ERR702273,250,6118331750,PRJEB1254,Illumina HiSeq 2000,11649682,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702273.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661438,ERR702274,250,6272276750,PRJEB1254,Illumina HiSeq 2000,11649694,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702274.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661440,ERR702276,250,6717159500,PRJEB1254,Illumina HiSeq 2000,11649718,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702276.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661443,ERR702279,250,6126341250,PRJEB1254,Illumina HiSeq 2000,11649659,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702279.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661445,ERR702281,250,6277025750,PRJEB1254,Illumina HiSeq 2000,11649683,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702281.unmapped_marked_adapters.bam,Astatotilapia 'Itamba yellow',Riverine,,MalinskyData
SAMEA2661447,ERR702283,250,6720271500,PRJEB1254,Illumina HiSeq 2000,11649707,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702283.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661449,ERR702285,250,7431693500,PRJEB1254,Illumina HiSeq 2000,11649731,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702285.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661450,ERR702286,250,8022281500,PRJEB1254,Illumina HiSeq 2000,11649648,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702286.unmapped_marked_adapters.bam,Astatotilapia 'Massoko olive',Riverine,,MalinskyData
SAMEA2661218,ERR702290,250,6944966250,PRJEB1254,Illumina HiSeq 2000,11649567,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702290.unmapped_marked_adapters.bam,Mylochromis anaphyrmus,Shallow_Benthic,,MalinskyData
SAMEA2661223,ERR702292,250,7041050250,PRJEB1254,Illumina HiSeq 2000,11649591,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702292.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,MalinskyData
SAMEA2661225,ERR702294,250,7128577000,PRJEB1254,Illumina HiSeq 2000,11649615,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702294.unmapped_marked_adapters.bam,Copadichromis virginalis,Utaka,,MalinskyData
SAMEA2661228,ERR702296,250,5996378000,PRJEB1254,Illumina HiSeq 2000,11649544,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702296.unmapped_marked_adapters.bam,Chilotilapia rhoadesii,Shallow_Benthic,,MalinskyData
SAMEA2661229,ERR702297,250,5618053750,PRJEB1254,Illumina HiSeq 2000,11649556,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702297.unmapped_marked_adapters.bam,Chilotilapia rhoadesii,Shallow_Benthic,,MalinskyData
SAMEA2661232,ERR702299,250,5733151000,PRJEB1254,Illumina HiSeq 2000,11649580,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702299.unmapped_marked_adapters.bam,Ctenopharynx intermedius,Shallow_Benthic,,MalinskyData
SAMEA2661234,ERR702301,250,6142914750,PRJEB1254,Illumina HiSeq 2000,11649604,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702301.unmapped_marked_adapters.bam,Trematocranus placodon,Shallow_Benthic,,MalinskyData
SAMEA2661236,ERR702303,250,6393023250,PRJEB1254,Illumina HiSeq 2000,11649628,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702303.unmapped_marked_adapters.bam,Trematocranus placodon,Shallow_Benthic,,MalinskyData
SAMEA2661244,ERR702305,250,5940851250,PRJEB1254,Illumina HiSeq 2000,11649557,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702305.unmapped_marked_adapters.bam,Placidochromis subocularis,Shallow_Benthic,,MalinskyData
SAMEA2661246,ERR702307,250,6218502250,PRJEB1254,Illumina HiSeq 2000,11649581,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702307.unmapped_marked_adapters.bam,Placidochromis subocularis,Shallow_Benthic,,MalinskyData
SAMEA2661250,ERR702308,250,6315195750,PRJEB1254,Illumina HiSeq 2000,11649593,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR702308.unmapped_marked_adapters.bam,Chilotilapia rhoadesii,Shallow_Benthic,,MalinskyData
SAMEA1877429,ERR271651,200,5251306000,PRJEB1254,Illumina HiSeq 2000,6526386,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271651.unmapped_marked_adapters.bam,Alticorpus macrocleithrum,Deep_Benthic,,MalinskyData
SAMEA1877480,ERR271652,200,6931419000,PRJEB1254,Illumina HiSeq 2000,6526398,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271652.unmapped_marked_adapters.bam,Placidochromis milomo,Shallow_Benthic,,MalinskyData
SAMEA1877499,ERR271655,200,4945540800,PRJEB1254,Illumina HiSeq 2000,6526434,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271655.unmapped_marked_adapters.bam,Lethrinops lethrinus,Shallow_Benthic,,MalinskyData
SAMEA1877451,ERR271656,200,5095431600,PRJEB1254,Illumina HiSeq 2000,6526446,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271656.unmapped_marked_adapters.bam,Placidochromis johnstoni,Shallow_Benthic,,MalinskyData
SAMEA1877411,ERR271657,200,5217907200,PRJEB1254,Illumina HiSeq 2000,6526458,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271657.unmapped_marked_adapters.bam,Nimbochromis linni,Shallow_Benthic,,MalinskyData
SAMEA1877429,ERR271659,200,5238169200,PRJEB1254,Illumina HiSeq 2000,6526386,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271659.unmapped_marked_adapters.bam,Alticorpus macrocleithrum,Deep_Benthic,,MalinskyData
SAMEA1877409,ERR271661,200,4925765800,PRJEB1254,Illumina HiSeq 2000,6526410,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271661.unmapped_marked_adapters.bam,Placidochromis electra,Shallow_Benthic,,MalinskyData
SAMEA1877411,ERR271665,200,5206288000,PRJEB1254,Illumina HiSeq 2000,6526458,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271665.unmapped_marked_adapters.bam,Nimbochromis linni,Shallow_Benthic,,MalinskyData
SAMEA1877489,ERR271667,200,7820320400,PRJEB1254,Illumina HiSeq 2000,6526387,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271667.unmapped_marked_adapters.bam,Aulonocara stuartgranti maisoni,Deep_Benthic,,MalinskyData
SAMEA1877440,ERR271668,200,5171862200,PRJEB1254,Illumina HiSeq 2000,6526399,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271668.unmapped_marked_adapters.bam,Aulonocara steveni,Deep_Benthic,,MalinskyData
SAMEA1877402,ERR271669,200,3910286800,PRJEB1254,Illumina HiSeq 2000,6526411,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271669.unmapped_marked_adapters.bam,Astatotilapia Massoko Yellow Calliptera,Riverine,,MalinskyData
SAMEA1877507,ERR271670,200,6084737200,PRJEB1254,Illumina HiSeq 2000,6526423,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271670.unmapped_marked_adapters.bam,Astatotilapia Massoko Yellow Calliptera,Riverine,,MalinskyData
SAMEA1877417,ERR271671,200,3235648800,PRJEB1254,Illumina HiSeq 2000,6526435,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271671.unmapped_marked_adapters.bam,Lethrinops albus,Shallow_Benthic,,MalinskyData
SAMEA1877503,ERR271672,200,5216915000,PRJEB1254,Illumina HiSeq 2000,6526447,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271672.unmapped_marked_adapters.bam,Otopharynx tetrastigma,Shallow_Benthic,,MalinskyData
SAMEA1877489,ERR271675,200,7897473400,PRJEB1254,Illumina HiSeq 2000,6526387,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271675.unmapped_marked_adapters.bam,Aulonocara stuartgranti maisoni,Deep_Benthic,,MalinskyData
SAMEA1877440,ERR271676,200,5210611000,PRJEB1254,Illumina HiSeq 2000,6526399,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271676.unmapped_marked_adapters.bam,Aulonocara steveni,Deep_Benthic,,MalinskyData
SAMEA1877402,ERR271677,200,3936087200,PRJEB1254,Illumina HiSeq 2000,6526411,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271677.unmapped_marked_adapters.bam,Astatotilapia Massoko Yellow Calliptera,Riverine,,MalinskyData
SAMEA1877507,ERR271678,200,6131172800,PRJEB1254,Illumina HiSeq 2000,6526423,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271678.unmapped_marked_adapters.bam,Astatotilapia Massoko Yellow Calliptera,Riverine,,MalinskyData
SAMEA1877455,ERR271681,200,6174851600,PRJEB1254,Illumina HiSeq 2000,6526459,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271681.unmapped_marked_adapters.bam,Lethrinops auritus,Shallow_Benthic,,MalinskyData
SAMEA1877409,ERR271653,200,4940538000,PRJEB1254,Illumina HiSeq 2000,6526410,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271653.unmapped_marked_adapters.bam,Placidochromis electra,Shallow_Benthic,,MalinskyData
SAMEA1877421,ERR271654,200,4314438000,PRJEB1254,Illumina HiSeq 2000,6526422,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271654.unmapped_marked_adapters.bam,Nimbochromis livingstoni,Shallow_Benthic,,MalinskyData
SAMEA1877476,ERR271658,200,4901767800,PRJEB1254,Illumina HiSeq 2000,6526470,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271658.unmapped_marked_adapters.bam,Nimbochromis polystigma,Shallow_Benthic,,MalinskyData
SAMEA1877480,ERR271660,200,6909021000,PRJEB1254,Illumina HiSeq 2000,6526398,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271660.unmapped_marked_adapters.bam,Placidochromis milomo,Shallow_Benthic,,MalinskyData
SAMEA1877421,ERR271662,200,4301437400,PRJEB1254,Illumina HiSeq 2000,6526422,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271662.unmapped_marked_adapters.bam,Nimbochromis livingstoni,Shallow_Benthic,,MalinskyData
SAMEA1877499,ERR271663,200,4934062200,PRJEB1254,Illumina HiSeq 2000,6526434,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271663.unmapped_marked_adapters.bam,Lethrinops lethrinus,Shallow_Benthic,,MalinskyData
SAMEA1877451,ERR271664,200,5084112600,PRJEB1254,Illumina HiSeq 2000,6526446,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271664.unmapped_marked_adapters.bam,Placidochromis johnstoni,Shallow_Benthic,,MalinskyData
SAMEA1877476,ERR271666,200,4886943200,PRJEB1254,Illumina HiSeq 2000,6526470,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271666.unmapped_marked_adapters.bam,Nimbochromis polystigma,Shallow_Benthic,,MalinskyData
SAMEA1877455,ERR271673,200,6128019800,PRJEB1254,Illumina HiSeq 2000,6526459,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271673.unmapped_marked_adapters.bam,Lethrinops auritus,Shallow_Benthic,,MalinskyData
SAMEA1877484,ERR271674,200,5061767200,PRJEB1254,Illumina HiSeq 2000,6526471,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271674.unmapped_marked_adapters.bam,Lethrinops gossei,Deep_Benthic,,MalinskyData
SAMEA1877417,ERR271679,200,3261342200,PRJEB1254,Illumina HiSeq 2000,6526435,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271679.unmapped_marked_adapters.bam,Lethrinops albus,Shallow_Benthic,,MalinskyData
SAMEA1877503,ERR271680,200,5256372800,PRJEB1254,Illumina HiSeq 2000,6526447,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271680.unmapped_marked_adapters.bam,Otopharynx tetrastigma,Shallow_Benthic,,MalinskyData
SAMEA1877484,ERR271682,200,5103854800,PRJEB1254,Illumina HiSeq 2000,6526471,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR271682.unmapped_marked_adapters.bam,Lethrinops gossei,Deep_Benthic,,MalinskyData
SAMEA2661264,ERR715476,250,5478223000,PRJEB1254,Illumina HiSeq 2000,11649617,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715476.unmapped_marked_adapters.bam,Fossorochromis rostratus,Shallow_Benthic,,MalinskyData
SAMEA2661267,ERR715477,250,5442364000,PRJEB1254,Illumina HiSeq 2000,11649629,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715477.unmapped_marked_adapters.bam,Labeotropheus trewavasae (scrapermouth mbuna),Mbuna,,MalinskyData
SAMEA2661279,ERR715478,250,5609265250,PRJEB1254,Illumina HiSeq 2000,11649546,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715478.unmapped_marked_adapters.bam,Placidochromis longimanus,Shallow_Benthic,,MalinskyData
SAMEA2661280,ERR715479,250,5469767500,PRJEB1254,Illumina HiSeq 2000,11649558,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715479.unmapped_marked_adapters.bam,Placidochromis longimanus,Shallow_Benthic,,MalinskyData
SAMEA2661281,ERR715480,250,5441089000,PRJEB1254,Illumina HiSeq 2000,11649570,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715480.unmapped_marked_adapters.bam,Placidochromis longimanus,Shallow_Benthic,,MalinskyData
SAMEA2661282,ERR715481,250,5422203500,PRJEB1254,Illumina HiSeq 2000,11649582,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715481.unmapped_marked_adapters.bam,Placidochromis longimanus,Shallow_Benthic,,MalinskyData
SAMEA2661283,ERR715482,250,5427776750,PRJEB1254,Illumina HiSeq 2000,11649594,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715482.unmapped_marked_adapters.bam,Copadichromis virginalis (Lake Malombe dwarf),Utaka,,MalinskyData
SAMEA2661285,ERR715483,250,5496239000,PRJEB1254,Illumina HiSeq 2000,11649606,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715483.unmapped_marked_adapters.bam,Copadichromis virginalis (Lake Malombe dwarf),Utaka,,MalinskyData
SAMEA2661287,ERR715484,250,5369953750,PRJEB1254,Illumina HiSeq 2000,11649618,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715484.unmapped_marked_adapters.bam,Placidochromis subocularis,Shallow_Benthic,,MalinskyData
SAMEA2661288,ERR715485,250,5278498500,PRJEB1254,Illumina HiSeq 2000,11649630,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715485.unmapped_marked_adapters.bam,Placidochromis subocularis,Shallow_Benthic,,MalinskyData
SAMEA2661289,ERR715486,250,5658274750,PRJEB1254,Illumina HiSeq 2000,11649547,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715486.unmapped_marked_adapters.bam,Placidochromis subocularis,Shallow_Benthic,,MalinskyData
SAMEA2661290,ERR715487,250,5375825500,PRJEB1254,Illumina HiSeq 2000,11649559,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715487.unmapped_marked_adapters.bam,Placidochromis subocularis,Shallow_Benthic,,MalinskyData
SAMEA2661220,ERR715488,250,16814261750,PRJEB1254,Illumina HiSeq 2000,11649571,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715488.unmapped_marked_adapters.bam,Otopharynx speciosus,Shallow_Benthic,,MalinskyData
SAMEA2661221,ERR715489,250,15969867500,PRJEB1254,Illumina HiSeq 2000,11649583,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715489.unmapped_marked_adapters.bam,Otopharynx speciosus,Shallow_Benthic,,MalinskyData
SAMEA2661222,ERR715490,250,15271314500,PRJEB1254,Illumina HiSeq 2000,11649595,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715490.unmapped_marked_adapters.bam,Copadichromis trimaculatus,Utaka,,MalinskyData
SAMEA2661227,ERR715491,250,16184682500,PRJEB1254,Illumina HiSeq 2000,11649607,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715491.unmapped_marked_adapters.bam,Chilotilapia rhoadesii,Shallow_Benthic,,MalinskyData
SAMEA2661230,ERR715492,250,15983390250,PRJEB1254,Illumina HiSeq 2000,11649619,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715492.unmapped_marked_adapters.bam,Ctenopharynx intermedius,Shallow_Benthic,,MalinskyData
SAMEA2661237,ERR715493,250,17141900000,PRJEB1254,Illumina HiSeq 2000,11649631,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715493.unmapped_marked_adapters.bam,Champsochromis caeruelus,Shallow_Benthic,,MalinskyData
SAMEA2661238,ERR715494,250,17346951750,PRJEB1254,Illumina HiSeq 2000,11649548,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715494.unmapped_marked_adapters.bam,Champsochromis caeruelus,Shallow_Benthic,,MalinskyData
SAMEA2661239,ERR715495,250,17134246000,PRJEB1254,Illumina HiSeq 2000,11649560,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715495.unmapped_marked_adapters.bam,Buccochromis nototaenia,Shallow_Benthic,,MalinskyData
SAMEA2661240,ERR715496,250,17108459750,PRJEB1254,Illumina HiSeq 2000,11649572,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715496.unmapped_marked_adapters.bam,Protomelas ornatus,Shallow_Benthic,,MalinskyData
SAMEA2661241,ERR715497,250,16273299000,PRJEB1254,Illumina HiSeq 2000,11649584,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715497.unmapped_marked_adapters.bam,Protomelas ornatus,Shallow_Benthic,,MalinskyData
SAMEA2661242,ERR715498,250,16820123000,PRJEB1254,Illumina HiSeq 2000,11649596,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715498.unmapped_marked_adapters.bam,Ctenopharynx nitidus,Shallow_Benthic,,MalinskyData
SAMEA2661247,ERR715499,250,17437395500,PRJEB1254,Illumina HiSeq 2000,11649608,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715499.unmapped_marked_adapters.bam,Aulonocara gold,Deep_Benthic,,MalinskyData
SAMEA2661248,ERR715500,250,17343318750,PRJEB1254,Illumina HiSeq 2000,11649620,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715500.unmapped_marked_adapters.bam,Aulonocara blue chilumba,Deep_Benthic,,MalinskyData
SAMEA2661249,ERR715501,250,18366448750,PRJEB1254,Illumina HiSeq 2000,11649632,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715501.unmapped_marked_adapters.bam,Astatotilapia rujewa,Riverine,,MalinskyData
SAMEA2661251,ERR715502,250,17562038250,PRJEB1254,Illumina HiSeq 2000,11649549,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715502.unmapped_marked_adapters.bam,Dimidiochromis compressiceps (Malawi eyebiter),Shallow_Benthic,,MalinskyData
SAMEA2661252,ERR715503,250,17643748250,PRJEB1254,Illumina HiSeq 2000,11649561,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715503.unmapped_marked_adapters.bam,Diplotaxodon macrops black dorsal,Diplotaxodon,,MalinskyData
SAMEA2661253,ERR715504,250,15480941250,PRJEB1254,Illumina HiSeq 2000,11649573,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715504.unmapped_marked_adapters.bam,Cynotilapia afra,Mbuna,,MalinskyData
SAMEA2661254,ERR715505,250,16317027500,PRJEB1254,Illumina HiSeq 2000,11649585,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715505.unmapped_marked_adapters.bam,Copadichromis borleyi,Utaka,,MalinskyData
SAMEA2661256,ERR715507,250,15605501750,PRJEB1254,Illumina HiSeq 2000,11649609,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715507.unmapped_marked_adapters.bam,Aulonocara minutus,Deep_Benthic,,MalinskyData
SAMEA2661257,ERR715508,250,15839769500,PRJEB1254,Illumina HiSeq 2000,11649621,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715508.unmapped_marked_adapters.bam,Cynotilapia axelrodi,Mbuna,,MalinskyData
SAMEA2661258,ERR715509,250,17023963500,PRJEB1254,Illumina HiSeq 2000,11649633,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715509.unmapped_marked_adapters.bam,Alticorpus peterdaviesi,Shallow_Benthic,,MalinskyData
SAMEA2661259,ERR715510,250,16219305500,PRJEB1254,Illumina HiSeq 2000,11649550,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715510.unmapped_marked_adapters.bam,Cyathochromis obliquidens,Shallow_Benthic,,MalinskyData
SAMEA2661260,ERR715511,250,16613267750,PRJEB1254,Illumina HiSeq 2000,11649562,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715511.unmapped_marked_adapters.bam,Diplotaxodon limnothrissa,Diplotaxodon,,MalinskyData
SAMEA2661261,ERR715512,250,16434598000,PRJEB1254,Illumina HiSeq 2000,11649574,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715512.unmapped_marked_adapters.bam,Fossorochromis rostratus,Shallow_Benthic,,MalinskyData
SAMEA2661262,ERR715513,250,15715114000,PRJEB1254,Illumina HiSeq 2000,11649586,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715513.unmapped_marked_adapters.bam,Genyochromis mento,Mbuna,,MalinskyData
SAMEA2661265,ERR715514,250,17152664500,PRJEB1254,Illumina HiSeq 2000,11649598,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715514.unmapped_marked_adapters.bam,Hemitaenichromis spilopterus,Shallow_Benthic,,MalinskyData
SAMEA2661266,ERR715515,250,16754947250,PRJEB1254,Illumina HiSeq 2000,11649610,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715515.unmapped_marked_adapters.bam,Iodotropheus sprengerae,Mbuna,,MalinskyData
SAMEA2661268,ERR715516,250,15712597750,PRJEB1254,Illumina HiSeq 2000,11649622,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715516.unmapped_marked_adapters.bam,Fossorochromis rostratus,Shallow_Benthic,,MalinskyData
SAMEA2661269,ERR715517,250,17989724500,PRJEB1254,Illumina HiSeq 2000,11649634,PAIRED,GENOMIC,ILLUMINA,PRJEB1254/ERR715517.unmapped_marked_adapters.bam,Diplotaxodon macrops,Diplotaxodon,,MalinskyData
